video_id,title,channel,channel_id,published_at,duration_sec,view_count,like_count,comment_count,keyword,layer,subscribers,days_since,vpd,engagement_rate,views_per_sub,description,url,form,year,published_date,content_type
QyndR-Qr2g4,"돈은 어떻게? 모으고, 불리고, 지키기ㅣ#자립준비청년 #청년내일저축계좌 #청년도약계좌",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2025-07-15T00:00:23Z,1738,204948,76,0,금융투자아카데미 전체,전체업로드,43700,356.3,575.2,0.037,4.6899,"자립준비청년을 위한 청년내일저축계좌, 청년도약계좌 등 목돈 모으는 방법부터 금융사기 예방법까지 총정리! 돈을 모으고, 불리고, 지키는 법은 물론 신용 관리 팁까지 한 번에!
　
⏱ 타임스탬프
0:00 인트로
1:48 내 돈 모으기
3:33 자산형성프로그램, 뭐가 있을까?
11:47 내 돈 불리기
14:04 투자, 해야 할까? 위험하지는 않을까?
19:22 내 돈 지키기
20:35 신용점수 올리는 금융습관
24:15 금융사기 피하는 안전한 금융생활
27:42 마무리
　
📌 더 알아보기
● 홈페이지 👉 https://www.kcie.or.kr/
● 네이버 블로그 👉 https://blog.naver.com/kcie2017
● 페이스북 👉 https://www.facebook.com/kcie.edu/
● 다음채널 👉 https://v.daum.net/channel/3126/home

#자립준비청년 #청년내일저축계좌 #청년도약계좌 #청년지원금 #청년재테크 #목돈모으기 #청년정책",https://www.youtube.com/watch?v=QyndR-Qr2g4,롱폼,2025,2025-07-15,longform
uH7HGfycGoY,내 돈의 미래? 10년 후 나는...ㅣ#자립준비청년 #재무설계 #자산관리 #노후준비 #자립,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2025-07-15T00:00:18Z,2293,94184,110,0,금융투자아카데미 전체,전체업로드,43700,356.3,264.3,0.117,2.1552,"10년 뒤를 위한 자산 계획, 지금부터 시작해야 합니다. 소득·지출 점검부터 미래 생활비 계산, 노후자금 설계까지 — 장기 재무 목표 수립 가이드!
　
⏱ 타임스탬프
0:00 인트로
0:43 자립의 현실
2:37 자립, 너무 막막할 땐?
5:39 돈 관리: 내 돈은 어디로?
7:42 소중한 내 돈, 어떻게 관리 할까?
11:52 인생과 돈의 설계도
13:03 인생에 필요한 돈, 계획 세우기
14:59 자립 1~3년 차 어떤 목표를 세워야 할까?
20:05 자립 후 3년, 효과적인 돈 모으기
24:41 지속가능한 자립을 위한 돈 관리 방법
30:02 위기 상황에서 돈을 지키는 법
32:18 10년 후 완전한 자립, 무엇을 준비할까?
36:35 마무리
　
📌 더 알아보기
● 홈페이지 👉 https://www.kcie.or.kr/
● 네이버 블로그 👉 https://blog.naver.com/kcie2017
● 페이스북 👉 https://www.facebook.com/kcie.edu/
● 다음채널 👉 https://v.daum.net/channel/3126/home

#자립준비청년 #재무설계 #자산관리 #노후준비 #연금준비 #청년자산관리 #청년정책",https://www.youtube.com/watch?v=uH7HGfycGoY,롱폼,2025,2025-07-15,longform
FxTFzajtQDA,새희망힐링펀드 사회공헌사업 l 글로벌 청소년 도전! 머니 퀴즈쇼,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2025-07-04T01:00:17Z,146,91,1,0,금융투자아카데미 전체,전체업로드,43700,367.2,0.2,1.099,0.0021,"이주 배경 청소년들을 위한 ‘글로벌 청소년 도전! 머니 퀴즈쇼’ 금융교육 현장 스케치🎥
퀴즈와 모의투자 게임으로 배우는 쉽고 재미있는 실용 금융 지식!
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 블로그 : https://blog.naver.com/kcie2017
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=FxTFzajtQDA,쇼츠추정(61-180s),2025,2025-07-04,shorts_estimated
2NrcHEcmx40,"눈도 굴리고, 돈도 굴리고",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-22T08:00:57Z,61,191,5,2,금융투자아카데미 전체,전체업로드,43700,590.9,0.3,3.665,0.0044,"#스노우볼효과 #복리 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #양유진선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=2NrcHEcmx40,쇼츠추정(61-180s),2024,2024-11-22,shorts_estimated
KZqFzWHFkXA,"30년 후 미래, 진로 말고 자산 관리도 계획이 필요해",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-19T00:58:51Z,1799,23885,194,1,금융투자아카데미 전체,전체업로드,43700,594.2,40.2,0.816,0.5466,"부자가 되고 싶지만 돈을 모으고 관리하는 방법을 모른다면? 투교협과 함께 금융상품 현명하게 운용하는 방법에 대해 알아봅니다.
　
(1) 안전한 투자 방법, 나누어 담기
(2) 눈도 굴리고, 돈도 굴리고
(3) 내 통장의 100만 원, 10년 후에는?
(4) 저축과 투자, 내 돈을 관리하는 효과적인 방법
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home
　
#자산관리 #주식투자 #금융상품운용 #레츠고머니스쿨 #전국투자자교육협의회 #강창희 #김나영선생님 #백수현선생님 #양유진선생님 #허균선생님",https://www.youtube.com/watch?v=KZqFzWHFkXA,롱폼,2024,2024-11-19,longform
I4lMscVuSSU,"안전한 투자 방법, 나누어 담기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-19T00:58:17Z,46,5242,4,1,금융투자아카데미 전체,전체업로드,43700,594.2,8.8,0.095,0.12,"#포트폴리오분산투자 #분산투자 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #김나영선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=I4lMscVuSSU,쇼츠(60s이하),2024,2024-11-19,shorts
cjIYF7zZlXg,"내 통장의 100만 원, 10년 후에는?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-19T00:57:00Z,60,120,4,1,금융투자아카데미 전체,전체업로드,43700,594.2,0.2,4.167,0.0027,"#인플레이션 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #허균선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=cjIYF7zZlXg,쇼츠(60s이하),2024,2024-11-19,shorts
bqBhGHuEWV0,"저축과 투자, 내 돈을 관리하는 효과적인 방법",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-19T00:56:00Z,60,154,4,1,금융투자아카데미 전체,전체업로드,43700,594.2,0.3,3.247,0.0035,"#저축과투자 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #허균선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=bqBhGHuEWV0,쇼츠(60s이하),2024,2024-11-19,shorts
zGL8PvAcmK8,우리나라에서 6천 원 하는 버거가 **에선 만 원이라고?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-18T00:24:34Z,60,109,4,1,금융투자아카데미 전체,전체업로드,43700,595.3,0.2,4.587,0.0025,"#빅맥지수 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #투교협 #백수현선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=zGL8PvAcmK8,쇼츠(60s이하),2024,2024-11-18,shorts
f3B5Yen31Gs,마이 프레셔스~ 개인정보,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-18T00:19:33Z,60,86,4,1,금융투자아카데미 전체,전체업로드,43700,595.3,0.1,5.814,0.002,"#개인정보보호 #디지털금융 #명의도용 #피싱 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #양유진선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=f3B5Yen31Gs,쇼츠(60s이하),2024,2024-11-18,shorts
cw5QPbsEltE,"금융 투자 위인, 한 수 가르쳐 주세요",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-18T00:15:52Z,60,138,4,1,금융투자아카데미 전체,전체업로드,43700,595.3,0.2,3.623,0.0032,"● 금융투자 위인전: 
https://www.kcie.or.kr/mobile/yeouitv/greatInfo

#투자명언 #벤저민그레이엄 #피터린치 #워렌버핏 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #허균선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=cw5QPbsEltE,쇼츠(60s이하),2024,2024-11-18,shorts
Fu606m0XV90,돈과 함께 하는 세계 여행,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-12T00:58:32Z,1683,5994,48,0,금융투자아카데미 전체,전체업로드,43700,601.2,10.0,0.801,0.1372,"글로벌 경제의 이해가 중요한 이유와 환율의 중요성에 대해 알아봅니다.
　
(1) 우리나라에서 6천 원 하는 버거가 **에선 만원이라고?
(2) 오늘은 1달러에 1,300원, 내일은?
(3) 다른 나라와 거래를 할 때 써야 하는 통화는?
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home
　
※ 영상 내 자막은 유튜브 기능에 따라 자동 생성된 자막으로 실제 영상 내용과 다를 수 있습니다.

#환율 #화폐가치 #청소년재테크 #레츠고머니스쿨 #금융투자기초 #전국투자자교육협의회 #김학균  #김나영선생님 #백수현선생님 #양유진선생님",https://www.youtube.com/watch?v=Fu606m0XV90,롱폼,2024,2024-11-12,longform
pEdQ1synGrs,"오늘은 1달러에 1,300원, 내일은?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-12T00:58:00Z,60,95,5,1,금융투자아카데미 전체,전체업로드,43700,601.2,0.2,6.316,0.0022,"#환율 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #투교협 #허균선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=pEdQ1synGrs,쇼츠(60s이하),2024,2024-11-12,shorts
lMy3iI7IYRo,다른 나라와 거래를 할 때 써야 하는 통화는?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-12T00:57:00Z,61,5533,3,1,금융투자아카데미 전체,전체업로드,43700,601.2,9.2,0.072,0.1266,"#기축통화 #무역화폐 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #투교협 #김나영선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=lMy3iI7IYRo,쇼츠추정(61-180s),2024,2024-11-12,shorts_estimated
8aQGVzgjMhU,"돈의 여행, 디지털 금융과 금융사기",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-05T01:00:03Z,1885,32673,310,1,금융투자아카데미 전체,전체업로드,43700,608.2,53.7,0.952,0.7477,"디지털 시대에 맞춘 안전한 금융거래를 위한 개인정보 보호 방법에 대해 알아봅니다.
　
(1) 효과적으로 미래를 대비하는 방법
(2) 목소리로 낚시를 한다고?
(3) 마이 프레셔스~ 개인정보
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home
　
#디지털금융 #개인정보보호 #금융사기 #레츠고머니스쿨 #금융투자기초 #전국투자자교육협의회 #성수용  #김나영선생님 #백수현선생님 #양유진선생님 #허균선생님",https://www.youtube.com/watch?v=8aQGVzgjMhU,롱폼,2024,2024-11-05,longform
1mGe2V6OWOQ,효과적으로 미래를 대비하는 방법,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-05T00:58:24Z,61,164,8,1,금융투자아카데미 전체,전체업로드,43700,608.2,0.3,5.488,0.0038,"#금융회사의역할 #은행 #보험회사 #증권회사 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #백수현선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=1mGe2V6OWOQ,쇼츠추정(61-180s),2024,2024-11-05,shorts_estimated
AG_ix9DAUII,목소리로 낚시를 한다고?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-11-05T00:58:00Z,58,1210,4,1,금융투자아카데미 전체,전체업로드,43700,608.2,2.0,0.413,0.0277,"#금융사기 #보이스피싱 #파밍 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #김나영선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=AG_ix9DAUII,쇼츠(60s이하),2024,2024-11-05,shorts
ZQ2mfNIBXw8,"주식 투자, 중고등학생들도 할 수 있어!",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-29T00:57:07Z,2133,35532,303,16,금융투자아카데미 전체,전체업로드,43700,615.2,57.8,0.898,0.8131,"청소년이 처음 시작하기 좋은 투자는 무엇인지 알아보고, 올바른 투자란 어떤 것인지 생각해봅니다.
　
(1) 청소년 금융지식
(2) 투자와 투기
(3) 돈의 가치와 투자
(4) 주식투자의 원칙
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home
　
#모의투자 #청소년재테크 #레츠고머니스쿨 #금융투자기초 #전국투자자교육협의회 #염승환 #김나영선생님 #백수현선생님 #양유진선생님",https://www.youtube.com/watch?v=ZQ2mfNIBXw8,롱폼,2024,2024-10-29,longform
sjDLZ7Uhnt4,주식을 팔지 않아도 돈을 벌 수 있다고?!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-29T00:54:51Z,60,176,7,1,금융투자아카데미 전체,전체업로드,43700,615.2,0.3,4.545,0.004,"#주식투자 #매매차익 #배당금 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #백수현선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=sjDLZ7Uhnt4,쇼츠(60s이하),2024,2024-10-29,shorts
Tu-fumx-G5g,주식을 해야 한다면 이쯤은 알아야지!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-29T00:47:00Z,56,209,5,1,금융투자아카데미 전체,전체업로드,43700,615.2,0.3,2.871,0.0048,"#주식용어 #종합주가지수 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #김나영선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=Tu-fumx-G5g,쇼츠(60s이하),2024,2024-10-29,shorts
IewT2hvlsYQ,만 원의 용돈을 가장 잘 쓰는 방법은?,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-22T04:33:48Z,61,200,6,1,금융투자아카데미 전체,전체업로드,43700,622.1,0.3,3.5,0.0046,"#기회비용 #합리적소비 #매몰비용 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #양유진선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=IewT2hvlsYQ,쇼츠추정(61-180s),2024,2024-10-22,shorts_estimated
q521PqHeELI,"이자, 너는 누구니?",금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-22T04:33:45Z,61,141,6,1,금융투자아카데미 전체,전체업로드,43700,622.1,0.2,4.965,0.0032,"#금리 #시장금리 #기준금리 #shorts #레츠고머니스쿨 #전국투자자교육협의회 #금융교육 #양유진선생님
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home",https://www.youtube.com/watch?v=q521PqHeELI,쇼츠추정(61-180s),2024,2024-10-22,shorts_estimated
YyK6zJDD0lw,매달 받는 용돈으로도 재테크가 가능해!,금융투자아카데미,UCBryaPNZJE5bcaKxJO-PasA,2024-10-22T00:58:26Z,1891,34308,361,2,금융투자아카데미 전체,전체업로드,43700,622.2,55.1,1.058,0.7851,"청소년들의 용돈 관리와 소비습관에 대해 살펴보고, 합리적인 소비법은 무엇인지 알아봅니다.
　
(1) 용돈 관리의 중요성
(2) 효과적인 용돈 관리 방법
(3) 용돈 관리의 효과
　
● 홈페이지 : https://www.kcie.or.kr/
● 네이버 포스트 : http://naver.me/xOG0WSVH
● 페이스북 : https://www.facebook.com/kcie.edu/
● 다음채널 : https://v.daum.net/channel/3126/home
　
#레츠고머니스쿨 #금융투자기초 #용돈관리 #소비습관 #전국투자자교육협의회 #청소년재테크 #박원주 #김나영선생님 #백수현선생님 #양유진선생님 #허균선생님",https://www.youtube.com/watch?v=YyK6zJDD0lw,롱폼,2024,2024-10-22,longform
