video_id,title,channel,channel_id,institution,institution_type,official_status,credibility_note,published_at,duration_sec,view_count,like_count,comment_count,description,url,form,content_type,is_investment_related,is_risk_safety_related,matched_investment_keywords,matched_risk_keywords,subscribers,published_date,year,days_since,vpd,engagement_rate,views_per_sub
rfd6xzDbH-s,(주)아이엠바이오로직스 코스닥 상장식  (2026.03.20),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-23T06:00:00Z,192,391,1,0,,https://www.youtube.com/watch?v=rfd6xzDbH-s,롱폼,longform,1,0,"코스닥, 상장",,7230,2026-03-23,2026,109.0,3.6,0.256,0.0541
SWsnMKmLhtk,KRX 증권시장 개장 70주년 기념식,KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-20T09:39:04Z,163,271,1,0,KRX 증권시장 개장 70주년 기념식 스케치영상입니다.,https://www.youtube.com/watch?v=SWsnMKmLhtk,쇼츠추정(61-180s),shorts_estimated,1,0,증권,,7230,2026-03-20,2026,111.9,2.4,0.369,0.0375
twY-BoeC1sE,"[한국거래소 X EBS] 머니 리터러시 4편 | 위험을 기회로 바꾸는 돈의 언어, 파생상품!",KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-18T07:31:28Z,59,73063,57,0,#한국거래소 #KRX #돈 #부자 #투자 #재태크 #사회초년생 #파생상품 #선물 #옵션 #콜옵션 #풋옵션 #레버리지,https://www.youtube.com/watch?v=twY-BoeC1sE,쇼츠(60s이하),shorts,1,0,투자,,7230,2026-03-18,2026,113.9,641.5,0.078,10.1055
HaNnvt3lSxU,"[한국거래소 X EBS] 머니 리터러시 4편 | 위험을 기회로 바꾸는 돈의 언어, 파생상품!",KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-18T07:31:21Z,386,78419,12,0,"예측할 수 없는 시장 속에서, 내 돈은 괜찮을까? 😨
불안해하는 청년 K를 위해 X가 다시 나타났다!

내 돈을 지키고, 위험을 다루는 방법 ‘파생상품’ 💡
적은 돈으로 큰 투자 효과를 내는 레버리지부터 선물·옵션까지📊
경제 도우미 X가 쉽고 친절하게 알려드립니다 😎

지금 바로 〈머니 리터러시〉에서 확인하세요! ✨

00:00 🎬 예측 불가능한 시장, 내 돈은 안전할까?
00:30 🎬 파생상품이란?
00:45 🎬 파생상품, 왜 만들어졌을까?
02:00 🎬 10만 원으로 100만 원 투자? 레버리지의 구조
04:05 🎬 선물 vs 옵션, 수익과 손실이 커지는 이유

#한국거래소 #KRX #돈 #부자 #투자 #재태크 #사회초년생 #파생상품 #선물 #옵션 #콜옵션 #풋옵션 #레버리지",https://www.youtube.com/watch?v=HaNnvt3lSxU,롱폼,longform,1,0,투자,,7230,2026-03-18,2026,113.9,688.5,0.015,10.8463
eT83Xd0aV-c,(주)카나프테라퓨틱스 코스닥 상장식  (2026.03.16),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-16T08:00:00Z,185,414,3,0,,https://www.youtube.com/watch?v=eT83Xd0aV-c,롱폼,longform,1,0,"코스닥, 상장",,7230,2026-03-16,2026,115.9,3.6,0.725,0.0573
ofYap0rS6rw,(주)액스비스 코스닥 상장식  (2026.03.09),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-09T08:00:00Z,181,212,2,0,,https://www.youtube.com/watch?v=ofYap0rS6rw,롱폼,longform,1,0,"코스닥, 상장",,7230,2026-03-09,2026,122.9,1.7,0.943,0.0293
twAeLY6zXeU,(주)에스팀 코스닥 상장식 (2026.03.06),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-06T07:45:00Z,184,606,3,0,,https://www.youtube.com/watch?v=twAeLY6zXeU,롱폼,longform,1,0,"코스닥, 상장",,7230,2026-03-06,2026,125.9,4.8,0.495,0.0838
rCSY9Z55rBw,(주)케이뱅크 코스피 상장식  (2026.03.05),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-03-05T10:00:00Z,184,360,1,0,,https://www.youtube.com/watch?v=rCSY9Z55rBw,롱폼,longform,1,0,"코스피, 상장",,7230,2026-03-05,2026,126.8,2.8,0.278,0.0498
Va3AaUpo9RI,"[한국거래소 X EBS] 머니 리터러시 3편 | 내 돈이 눈덩이처럼 굴러간다! (채권, ETF, 금)",KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-02-13T08:31:12Z,323,90589,21,0,"""나만 너무 뒤처지는 거 아니야..?""😭

성공한 선배를 보며 한숨 쉬는 청년 K에게 찾아온 두 번째 돈의 언어!

주식이 파도라면, ‘이것’은 든든한 방파제? 🌊🛡
워렌 버핏도 추천한 '투자 바구니' ETF 활용법! 🧺
1g으로 시작하는 금 투자와 쏠쏠한 세금 혜택까지! ✨

내 돈이 스스로 자라나게 만드는 위험 관리의 기술,
지금 바로 ""머니 리터러시""에서 확인하세요!

00:20 🎬 다시 나타난 조력자 X
00:33 🎬 투자의 방파제는 □□다?!
01:31 🎬 전문가가 대신 담아주는 '투자 바구니' ETF의 모든 것
02:28 🎬 투자의 거장 워렌 버핏이 공개한 가장 단순하고 강력한 전략
03:21 🎬 1g으로 시작하는 금 투자? KRX 금 시장 100% 활용법

#한국거래소 #KRX #머니리터러시 #금융문해력 #재테크 #사회초년생 #채권 #ETF #금 #금시장 #분산투자 #워렌버핏 #비과세 #경제공부 #월급",https://www.youtube.com/watch?v=Va3AaUpo9RI,롱폼,longform,1,0,"주식, 투자, ETF, 재테크, 채권",,7230,2026-02-13,2026,146.9,616.7,0.023,12.5296
pCWssOd1-vQ,(주)덕양에너젠 코스닥 상장식 (2026.01.30),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-30T08:30:00Z,188,776,5,0,,https://www.youtube.com/watch?v=pCWssOd1-vQ,롱폼,longform,1,0,"코스닥, 상장",,7230,2026-01-30,2026,160.9,4.8,0.644,0.1073
nkXebglKhHg,"머니 리터러시 2편 | 돈의 첫 번째 언어, 주식! 내 돈이 일하게 하라!",KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-22T08:30:00Z,50,40434,46,0,,https://www.youtube.com/watch?v=nkXebglKhHg,쇼츠(60s이하),shorts,1,0,주식,,7230,2026-01-22,2026,168.9,239.4,0.114,5.5925
towccPUceK4,"[한국거래소 X EBS] 머니 리터러시 2편 | 돈의 첫 번째 언어, 주식! 내 돈이 일하게 하라!",KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-22T08:30:00Z,274,88086,12,0,"#한국거래소 #KRX #돈 #부자 #투자 #재테크 #사회초년생 #월급관리 #주린이 #주식공부 #피터린치 #주식언어 #코스피 #코스닥

월급으로 결혼식 비용에 전세금 마련까지... 고민하는 청년 K를 위해 X가 나타났다!

내 돈이 스스로 일하게 만드는 첫걸음, '주식'

세계 3대 투자자 피터 린치의 조언부터 8가지 주식 기초 용어까지 경제 도우미 X가 쉽고 친절하게 알려드립니다

지금 바로 머니 리터러시 에서 확인하세요!

00:07 결혼식부터 전세금까지, 청년 K의 현실 고민
00:36 주식 사는 법 3단계: 이거 하나로 끝!
01:00 투기가 아닌 투자를 위해! 세계 3대 투자자 피터 린치의 원칙
01:19 초보 투자자가 꼭 알아야 할 8가지 주식 용어
03:57 꾸준히 돈을 일터로 보내게 하라!",https://www.youtube.com/watch?v=towccPUceK4,롱폼,longform,1,0,"주식, 투자, 재테크, 코스피, 코스닥, 주린이, 초보",,7230,2026-01-22,2026,168.9,521.5,0.014,12.1834
1Nus5M2E35A,(주)엔비알모션 코스닥 상장식 (2026.01.14),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-14T08:00:02Z,172,342,7,0,,https://www.youtube.com/watch?v=1Nus5M2E35A,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2026-01-14,2026,176.9,1.9,2.047,0.0473
gX4FLu7WUL8,(주)지에프아이 코스닥 상장식 (2026.01.14),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-14T07:30:22Z,156,498,10,0,,https://www.youtube.com/watch?v=gX4FLu7WUL8,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2026-01-14,2026,176.9,2.8,2.008,0.0689
ER8uWPI3q44,금투자의 비법! KRX금시장,KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-13T08:15:01Z,31,678,15,0,"#한국거래소 #KRX #경제 #주식 #월급 #투자 #금 #골드바 #금투자 #KRX금시장

KRX금시장 홍보대사 진선규 배우가 금투자의 비법을 공개합니다!
""주식처럼 쉽고 편리한 거래"", ""세금면제"", ""순도 99.99% 진짜 순금"", ""1g 단위 소액거래""
이 모든게 다 되는 곳! 바로 KRX금시장!

KRX금시장에서 투자하려면 증권사 HTS, MTS로 금현물거래 계좌를 개설하세요!

자세한 사항은 KRX금시장 홈페이지 gold.krx.co.kr 에서 확인하세요.",https://www.youtube.com/watch?v=ER8uWPI3q44,쇼츠(60s이하),shorts,1,0,"주식, 투자, 증권, MTS, 계좌",,7230,2026-01-13,2026,177.9,3.8,2.212,0.0938
_OKEhOcGh2c,2026 증권파생상품시장 개장식 하이라이트,KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2026-01-07T00:52:35Z,124,196,5,0,,https://www.youtube.com/watch?v=_OKEhOcGh2c,쇼츠추정(61-180s),shorts_estimated,1,0,증권,,7230,2026-01-07,2026,184.2,1.1,2.551,0.0271
3y-ly-tGcSY,[한국거래소 X EBS] 머니 리터러시 1편 | 돈의 언어를 배워라!,KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-30T01:02:12Z,297,883226,342,5,"#한국거래소 #KRX #돈 #부자 #암스테르담 #투자 #금융문해력 #재테크 #사회초년생 #주식 #통장 #월급 #경제 #내집마련

월급은 들어왔는데… 통장은 왜 또 텅장일까? 커피 한 잔 마셨을 뿐인데 텅장이라고?!

청년 K와 도도한 경제 도우미 X 나만 알고 싶은 재테크 A to Z

돈이 스스로 일하게 하는 법, ‘돈의 언어’를 배워라! [머니 리터러시]에서 알려드립니다!

00:17 월급은 받는데 왜 항상 ‘텅장’일까?
00:58 돈도 체력이 필요하다, Financial Fitness
01:26 돈의 첫 번째 언어, 주식의 탄생
02:09 한국 주식 시장의 중심, 한국거래소(KRX)
03:41 ‘커피 한 잔’으로 기업 오너 되기!",https://www.youtube.com/watch?v=3y-ly-tGcSY,롱폼,longform,1,0,"주식, 투자, 재테크",,7230,2025-12-30,2025,192.2,4595.3,0.039,122.1613
yNP-q8VzX8s,(주)세미파이브 코스닥 상장식  (2025.12.29),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-29T08:45:09Z,178,317,1,0,,https://www.youtube.com/watch?v=yNP-q8VzX8s,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-29,2025,192.9,1.6,0.315,0.0438
ORQjV10d96Q,삼미금속(주) 코스닥 상장식 (2025.12.29),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-29T07:45:01Z,158,488,4,0,,https://www.youtube.com/watch?v=ORQjV10d96Q,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-29,2025,192.9,2.5,0.82,0.0675
vVesxiBPeEQ,(주)리브스메드 코스닥 상장식 (2025.12.24),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-24T07:30:37Z,186,635,4,0,,https://www.youtube.com/watch?v=vVesxiBPeEQ,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-24,2025,197.9,3.2,0.63,0.0878
1n3En7ipZmE,엔더블유시(주) 코넥스 상장식  (2025.12.22),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-22T08:45:00Z,167,118,1,0,,https://www.youtube.com/watch?v=1n3En7ipZmE,쇼츠추정(61-180s),shorts_estimated,1,0,상장,,7230,2025-12-22,2025,199.9,0.6,0.847,0.0163
WoYahvO-qWM,삼진식품(주) 코스닥 상장식 (2025.12.22),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-22T07:30:31Z,156,591,4,0,,https://www.youtube.com/watch?v=WoYahvO-qWM,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-22,2025,199.9,3.0,0.677,0.0817
CaBIftdezlc,알지노믹스(주) 코스닥 상장식  (2025.12.18),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-18T08:30:00Z,187,770,15,0,,https://www.youtube.com/watch?v=CaBIftdezlc,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-18,2025,203.9,3.8,1.948,0.1065
wTWY1M-uEBE,(주)나라스페이스테크놀로지 코스닥 상장식 (2025.12.17),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-17T07:45:00Z,158,258,3,0,,https://www.youtube.com/watch?v=wTWY1M-uEBE,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-17,2025,204.9,1.3,1.163,0.0357
9D8x7xlvZvE,(주)아크릴 코스닥 상장식  (2025.12.16),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-16T08:30:05Z,183,163,1,0,,https://www.youtube.com/watch?v=9D8x7xlvZvE,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-16,2025,205.9,0.8,0.613,0.0225
-MHUu8CPio0,(주) 티엠씨 코스피 상장식 (2025.12.15),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-15T07:45:01Z,153,110,0,0,,https://www.youtube.com/watch?v=-MHUu8CPio0,쇼츠추정(61-180s),shorts_estimated,1,0,"코스피, 상장",,7230,2025-12-15,2025,206.9,0.5,0.0,0.0152
_g50SNb87js,(주)쿼드메디슨 코스닥 상장식  (2025.12.12),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-12T08:30:19Z,185,491,3,0,,https://www.youtube.com/watch?v=_g50SNb87js,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-12,2025,209.9,2.3,0.611,0.0679
sdWIVxwXYXM,(주)이지스 코스닥 상장식 (2025.12.11),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-11T07:45:06Z,153,107,2,0,,https://www.youtube.com/watch?v=sdWIVxwXYXM,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-11,2025,210.9,0.5,1.869,0.0148
4QRactWCGAU,(주)페스카로 코스닥 상장식  (2025.12.10),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-10T08:45:00Z,185,365,4,0,,https://www.youtube.com/watch?v=4QRactWCGAU,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-10,2025,211.9,1.7,1.096,0.0505
PWxsSVitwRU,테라뷰 홀딩스 코스닥 상장식 (2025.12.09),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-09T07:45:01Z,178,306,4,0,,https://www.youtube.com/watch?v=PWxsSVitwRU,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-12-09,2025,212.9,1.4,1.307,0.0423
EuKFhJ45ae8,(주)에임드바이오 코스닥 상장식  (2025.12.04),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-12-04T08:45:01Z,196,777,3,0,,https://www.youtube.com/watch?v=EuKFhJ45ae8,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-12-04,2025,217.9,3.6,0.386,0.1075
ZbCAMLV3zZ8,(주)아로마티카 코스닥 상장식 (2025.11.17),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-27T07:45:01Z,173,213,0,0,,https://www.youtube.com/watch?v=ZbCAMLV3zZ8,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-11-27,2025,224.9,0.9,0.0,0.0295
4SGaWEevnjQ,2025 코스피 5000 시대 도약을 위한 세미나,KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-27T07:12:52Z,191,272,2,0,"📍코스피 5000 시대 도약을 위한 세미나 진행

학계 및 자본시장 전문가들이 한 자리에 모여
밸류업 프로그램의 평가와 향후 추진 방향에 대해 논의했습니다.

세미나 현장의 하이라이트를 확인해 보세요.

#KRX #한국거래소 #코스피5000 #세미나 #기념영상",https://www.youtube.com/watch?v=4SGaWEevnjQ,롱폼,longform,1,0,코스피,,7230,2025-11-27,2025,225.0,1.2,0.735,0.0376
zhIxuEuShbs,(주)비츠로넥스텍 코스닥 상장식 (2025.11.21),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-21T08:45:05Z,180,246,0,0,,https://www.youtube.com/watch?v=zhIxuEuShbs,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-11-21,2025,230.9,1.1,0.0,0.034
Zx_T-Nd_T4A,(주)씨엠티엑스 코스닥 상장식 (2025.11.20),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-20T08:00:46Z,163,186,0,0,,https://www.youtube.com/watch?v=Zx_T-Nd_T4A,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-11-20,2025,231.9,0.8,0.0,0.0257
9CmZXt7PIrM,더핑크퐁컴퍼니(주) 코스닥 상장식 (2025.11.18),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-18T08:45:01Z,190,372,2,0,,https://www.youtube.com/watch?v=9CmZXt7PIrM,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-11-18,2025,233.9,1.6,0.538,0.0515
djflrpkyqS8,(주)아이엘커누스 코넥스 상장식 (2025.11.18),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-18T07:45:03Z,154,230,2,0,,https://www.youtube.com/watch?v=djflrpkyqS8,쇼츠추정(61-180s),shorts_estimated,1,0,상장,,7230,2025-11-18,2025,233.9,1.0,0.87,0.0318
3Taz8uw0o6c,(주)알트 코스닥 상장식 (2025.11.17),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-17T08:45:00Z,181,586,4,0,,https://www.youtube.com/watch?v=3Taz8uw0o6c,롱폼,longform,1,0,"코스닥, 상장",,7230,2025-11-17,2025,234.9,2.5,0.683,0.0811
khrBd_1e1Os,(주)그린광학 코스닥 상장식 (2025.11.17),KRX 한국거래소,UCS9GDeqpgGtDYy_Nx8opCZw,한국거래소,시장 인프라,공식 채널,증권·파생상품 시장 운영기관,2025-11-17T07:45:07Z,164,243,1,0,,https://www.youtube.com/watch?v=khrBd_1e1Os,쇼츠추정(61-180s),shorts_estimated,1,0,"코스닥, 상장",,7230,2025-11-17,2025,234.9,1.0,0.412,0.0336
